index,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,fifties,thirties,zeros,overall_average,strike_rate,form_innings,form_runs,recent_not_outs,recent_100s,recent_50s,recent_30s,recent_zeros,form_average,home_innings,home_runs,home_not_out_count,home_100s,home_50s,home_30s,home_zeros,home_average,away_innings,away_runs,away_not_out_count,away_100s,away_50s,away_30s,away_zeros,away_average,img_url
152,Yasir Arafat,Pakistan,11,92,4,79,0,0,0,0,13.14285714,123.5337828,10,90,3,0,0,0,0,12.85714286,0,31,1,0,0,0,0,13,11,92,4,0,0,0,0,13.14285714,https://i.ibb.co/YN3dFnR/player.png
153,Shoaib Akhtar,Pakistan,6,21,4,16,0,0,0,1,10.5,119.4444444,6,21,4,0,0,0,1,10.5,0,31,1,0,0,0,0,13,6,21,4,0,0,0,1,10.5,https://i.ibb.co/YN3dFnR/player.png
154,Farhad Reza,Bangladesh,8,65,1,89,0,0,0,1,9.285714286,68.25835623,8,65,1,0,0,0,1,9.285714286,4,22,1,0,0,0,1,7.333333333,4,43,0,0,0,0,0,10.75,https://i.ibb.co/YN3dFnR/player.png
155,Mushfiqur Rahim,Bangladesh,72,1219,15,1034,0,5,6,5,21.38596491,103.1912535,10,146,1,0,1,1,2,16.22222222,30,534,3,0,2,3,1,19.77777778,42,685,12,0,3,3,4,22.83333333,https://i.ibb.co/YN3dFnR/player.png
156,Shakib Al Hasan,Bangladesh,70,1481,9,1215,0,9,10,5,24.27868852,101.8102496,10,302,2,0,3,1,1,37.75,30,652,7,0,4,5,3,28.34782609,40,829,2,0,5,5,2,21.81578947,https://i.ibb.co/YN3dFnR/player.png
157,Abdur Razzak,Bangladesh,15,37,7,68,0,0,0,5,4.625,41.54761905,10,29,5,0,0,0,3,5.8,4,10,1,0,0,0,2,3.333333333,11,27,6,0,0,0,3,5.4,https://i.ibb.co/YN3dFnR/player.png
159,JP Duminy,South Africa,74,1934,26,1576,0,11,20,6,40.29166667,112.5682694,10,251,4,0,2,3,0,41.83333333,30,670,8,0,4,6,4,30.45454545,44,1264,18,0,7,14,2,48.61538462,https://i.ibb.co/YN3dFnR/player.png
160,DF Watts,Scotland,5,104,0,94,0,0,2,1,20.8,83.54144897,5,104,0,0,0,2,1,20.8,0,31,1,0,0,0,0,13,5,104,0,0,0,2,1,20.8,https://i.ibb.co/YN3dFnR/player.png
161,RR Watson,Scotland,5,55,0,48,0,0,0,1,11,95.71428571,5,55,0,0,0,0,1,11,0,31,1,0,0,0,0,13,5,55,0,0,0,0,1,11,https://i.ibb.co/YN3dFnR/player.png
162,NS Poonia,Scotland,5,94,4,104,0,0,1,1,94,81.67003367,5,94,4,0,0,1,1,94,0,31,1,0,0,0,0,13,5,94,4,0,0,1,1,94,https://i.ibb.co/YN3dFnR/player.png
166,CJO Smith,Scotland,5,57,1,52,0,0,1,3,14.25,53.33333333,5,57,1,0,0,1,3,14.25,0,31,1,0,0,0,0,13,5,57,1,0,0,1,3,14.25,https://i.ibb.co/YN3dFnR/player.png
167,RM Haq,Scotland,6,39,3,64,0,0,0,1,13,64.01515152,6,39,3,0,0,0,1,13,0,31,1,0,0,0,0,13,6,39,3,0,0,0,1,13,https://i.ibb.co/YN3dFnR/player.png
171,DS Smith,West Indies,6,203,1,170,0,2,2,0,40.6,126.6865079,6,203,1,0,2,2,0,40.6,1,37,0,0,0,1,0,37,5,166,1,0,2,1,0,41.5,https://i.ibb.co/YN3dFnR/player.png
173,G Gambhir,India,36,932,3,818,0,7,5,2,28.24242424,106.2373733,10,180,1,0,0,2,1,20,8,239,0,0,2,1,0,29.875,28,693,3,0,5,4,2,27.72,https://i.ibb.co/YN3dFnR/player.png
174,IK Pathan,India,13,172,6,146,0,0,2,2,24.57142857,114.5100733,10,141,5,0,0,2,1,28.2,0,31,1,0,0,0,0,13,13,172,6,0,0,2,2,24.57142857,https://i.ibb.co/YN3dFnR/player.png
175,Harbhajan Singh,India,12,108,4,94,0,0,0,1,13.5,117.1311328,10,100,4,0,0,0,1,16.66666667,1,0,0,0,0,0,1,0,11,108,4,0,0,0,0,15.42857143,https://i.ibb.co/YN3dFnR/player.png
179,LPC Silva,Sri Lanka,15,175,2,184,0,0,1,0,13.46153846,94.54963165,10,99,1,0,0,0,0,11,1,21,1,0,0,0,0,0,14,154,1,0,0,1,0,11.84615385,https://i.ibb.co/YN3dFnR/player.png
181,J Mubarak,Sri Lanka,14,221,4,175,0,0,3,2,22.1,113.4855641,10,116,2,0,0,1,1,14.5,1,13,0,0,0,0,0,13,13,208,4,0,0,3,2,23.11111111,https://i.ibb.co/YN3dFnR/player.png
183,MA Ouma,Kenya,13,73,1,94,0,0,0,3,6.083333333,65.7107636,10,67,1,0,0,0,1,7.444444444,1,4,0,0,0,0,0,4,12,69,1,0,0,0,3,6.272727273,https://i.ibb.co/YN3dFnR/player.png
184,NN Odhiambo,Kenya,14,117,3,118,0,0,1,3,10.63636364,87.82963069,10,98,3,0,0,1,2,14,2,14,1,0,0,0,0,14,12,103,2,0,0,1,3,10.3,https://i.ibb.co/YN3dFnR/player.png
185,AA Obanda,Kenya,22,299,1,298,0,1,1,5,14.23809524,72.72128342,10,90,0,0,0,0,3,9,4,24,1,0,0,0,0,8,18,275,0,0,1,1,5,15.27777778,https://i.ibb.co/YN3dFnR/player.png
187,DL Vettori,New Zealand,21,205,10,197,0,0,1,2,18.63636364,91.82147218,10,138,6,0,0,1,2,34.5,3,7,2,0,0,0,0,7,18,198,8,0,0,1,2,19.8,https://i.ibb.co/YN3dFnR/player.png
188,CL White,Australia,44,984,15,752,0,5,8,4,33.93103448,110.5446235,10,277,4,0,2,2,1,46.16666667,14,336,4,0,2,3,1,33.6,30,648,11,0,3,5,3,34.10526316,https://i.ibb.co/YN3dFnR/player.png
189,EC Joyce,England,14,364,4,398,0,1,3,0,36.4,83.26696276,10,223,3,0,0,2,0,31.85714286,1,11,0,0,0,0,0,11,13,353,4,0,1,3,0,39.22222222,https://i.ibb.co/YN3dFnR/player.png
194,RR Sarwan,West Indies,16,298,3,298,0,2,0,1,22.92307692,95.5065703,10,157,2,0,0,0,1,19.625,7,156,0,0,1,0,1,22.28571429,9,142,3,0,1,0,0,23.66666667,https://i.ibb.co/YN3dFnR/player.png
195,BJ Hodge,Australia,11,183,3,146,0,0,3,0,22.875,120.9151315,10,148,3,0,0,2,0,21.14285714,2,17,1,0,0,0,0,17,9,166,2,0,0,3,0,23.71428571,https://i.ibb.co/YN3dFnR/player.png
196,BJ Haddin,Australia,29,402,7,360,0,0,4,2,18.27272727,98.70842478,10,103,3,0,0,1,1,14.71428571,5,94,1,0,0,2,0,23.5,24,308,6,0,0,2,2,17.11111111,https://i.ibb.co/YN3dFnR/player.png
197,MG Johnson,Australia,17,109,8,97,0,0,0,2,12.11111111,108.042105,10,46,4,0,0,0,2,7.666666667,3,7,1,0,0,0,0,3.5,14,102,7,0,0,0,2,14.57142857,https://i.ibb.co/YN3dFnR/player.png
198,V Sibanda,Zimbabwe,26,511,1,519,0,1,5,3,20.44,91.83895717,10,281,0,0,1,3,0,28.1,7,136,0,0,0,2,1,19.42857143,19,375,1,0,1,3,2,20.83333333,https://i.ibb.co/YN3dFnR/player.png
199,BRM Taylor,Zimbabwe,42,904,5,768,0,6,6,5,24.43243243,98.16648057,10,182,1,0,1,1,1,20.22222222,10,203,1,0,1,2,0,22.55555556,32,701,4,0,5,4,5,25.03571429,https://i.ibb.co/YN3dFnR/player.png
200,CJ Chibhabha,Zimbabwe,30,587,0,526,0,5,2,4,19.56666667,87.13487424,10,105,0,0,0,1,2,10.5,18,365,0,0,3,1,3,20.27777778,12,222,0,0,2,1,1,18.5,https://i.ibb.co/YN3dFnR/player.png
201,T Taibu,Zimbabwe,11,165,5,159,0,0,2,2,27.5,87.80250238,10,165,5,0,0,2,1,33,4,92,3,0,0,2,0,92,7,73,2,0,0,0,2,14.6,https://i.ibb.co/YN3dFnR/player.png
202,S Matsikenyeri,Zimbabwe,5,48,0,54,0,0,1,1,9.6,58.38888889,5,48,0,0,0,1,1,9.6,0,31,1,0,0,0,0,13,5,48,0,0,0,1,1,9.6,https://i.ibb.co/YN3dFnR/player.png
203,H Masakadza,Zimbabwe,61,1458,6,1323,0,9,8,1,26.50909091,96.85512308,10,168,0,0,1,1,1,16.8,22,327,0,0,1,1,0,14.86363636,39,1131,6,0,8,7,1,34.27272727,https://i.ibb.co/YN3dFnR/player.png
204,E Chigumbura,Zimbabwe,51,825,10,606,0,3,7,6,20.12195122,112.2255842,10,104,1,0,0,0,1,11.55555556,21,342,4,0,1,4,0,20.11764706,30,483,6,0,2,3,6,20.125,https://i.ibb.co/YN3dFnR/player.png
206,HA Varaiya,Kenya,6,41,4,68,0,0,0,0,20.5,55.95619658,6,41,4,0,0,0,0,20.5,1,5,1,0,0,0,0,0,5,36,3,0,0,0,0,18,https://i.ibb.co/YN3dFnR/player.png
207,Fawad Alam,Pakistan,16,189,5,167,0,0,0,1,17.18181818,107.3528752,10,130,1,0,0,0,1,14.44444444,1,16,1,0,0,0,0,0,15,173,4,0,0,0,1,15.72727273,https://i.ibb.co/YN3dFnR/player.png
211,P Utseya,Zimbabwe,17,77,7,101,0,0,0,3,7.7,64.91151006,10,53,4,0,0,0,1,8.833333333,9,45,5,0,0,0,0,11.25,8,32,2,0,0,0,3,5.333333333,https://i.ibb.co/YN3dFnR/player.png
212,YK Pathan,India,18,236,5,172,0,0,3,3,18.15384615,114.1819192,10,114,2,0,0,1,1,14.25,2,10,0,0,0,0,1,5,16,226,5,0,0,3,2,20.54545455,https://i.ibb.co/YN3dFnR/player.png
213,RG Sharma,India,102,2864,14,2113,4,22,8,6,32.54545455,115.1379226,10,325,0,0,4,0,0,32.5,39,1019,4,3,4,2,1,29.11428571,63,1845,10,1,18,6,5,34.81132075,https://i.ibb.co/YN3dFnR/player.png
214,Sohail Tanvir,Pakistan,22,196,7,172,0,0,1,2,13.06666667,117.3429348,10,122,5,0,0,1,0,24.4,0,31,1,0,0,0,0,13,22,196,7,0,0,1,2,13.06666667,https://i.ibb.co/YN3dFnR/player.png
215,Umar Gul,Pakistan,25,165,9,166,0,0,2,6,10.3125,85.21962482,10,65,3,0,0,1,1,9.285714286,0,31,1,0,0,0,0,13,25,165,9,0,0,2,6,10.3125,https://i.ibb.co/YN3dFnR/player.png
218,M Morkel,South Africa,7,22,4,18,0,0,0,1,7.333333333,106.1904762,7,22,4,0,0,0,1,7.333333333,2,9,2,0,0,0,0,0,5,13,2,0,0,0,1,4.333333333,https://i.ibb.co/YN3dFnR/player.png
223,JE Taylor,West Indies,14,118,5,95,0,0,0,1,13.11111111,134.3635333,10,98,4,0,0,0,0,16.33333333,4,27,3,0,0,0,0,27,10,91,2,0,0,0,1,11.375,https://i.ibb.co/YN3dFnR/player.png
224,JL Ontong,South Africa,10,158,0,111,0,0,2,1,15.8,125.5185844,10,158,0,0,0,2,1,15.8,6,109,0,0,0,1,1,18.16666667,4,49,0,0,0,1,0,12.25,https://i.ibb.co/YN3dFnR/player.png
225,Junaid Siddique,Bangladesh,7,159,0,112,0,1,1,1,22.71428571,135.4145854,7,159,0,0,1,1,1,22.71428571,0,31,1,0,0,0,0,13,7,159,0,0,1,1,1,22.71428571,https://i.ibb.co/YN3dFnR/player.png
227,NL McCullum,New Zealand,38,299,12,310,0,0,1,4,11.5,82.02573896,10,61,3,0,0,0,1,8.714285714,9,33,2,0,0,0,2,4.714285714,29,266,10,0,0,1,2,14,https://i.ibb.co/YN3dFnR/player.png
230,GP Swann,England,15,104,9,91,0,0,1,3,17.33333333,82.32071632,10,71,6,0,0,1,2,17.75,5,33,2,0,0,0,2,11,10,71,7,0,0,1,1,23.66666667,https://i.ibb.co/YN3dFnR/player.png
232,JD Ryder,New Zealand,21,457,2,369,0,3,4,2,24.05263158,108.8187448,10,182,1,0,1,2,2,20.22222222,12,238,1,0,2,0,2,21.63636364,9,219,1,0,1,4,0,27.375,https://i.ibb.co/YN3dFnR/player.png
233,JM How,New Zealand,5,56,0,68,0,0,1,0,11.2,73.46507177,5,56,0,0,0,1,0,11.2,2,37,0,0,0,1,0,18.5,3,19,0,0,0,0,0,6.333333333,https://i.ibb.co/YN3dFnR/player.png
234,TG Southee,New Zealand,31,249,9,178,0,0,1,4,11.31818182,120.2284003,10,104,3,0,0,1,0,14.85714286,17,133,6,0,0,1,2,12.09090909,14,116,3,0,0,0,2,10.54545455,https://i.ibb.co/YN3dFnR/player.png
236,GJ Hopkins,New Zealand,8,86,1,72,0,0,1,0,12.28571429,94.11825307,8,86,1,0,0,1,0,12.28571429,2,57,0,0,0,1,0,28.5,6,29,1,0,0,0,0,5.8,https://i.ibb.co/YN3dFnR/player.png
237,MN van Wyk,South Africa,7,225,1,163,1,1,0,0,37.5,104.5316964,7,225,1,1,1,0,0,37.5,7,225,1,1,1,0,0,37.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
239,DW Steyn,South Africa,11,21,6,27,0,0,0,2,4.2,78.46320346,10,20,5,0,0,0,2,4,5,8,3,0,0,0,1,4,6,13,3,0,0,0,1,4.333333333,https://i.ibb.co/YN3dFnR/player.png
241,DR Flynn,New Zealand,5,59,0,51,0,0,0,0,11.8,100.9398496,5,59,0,0,0,0,0,11.8,3,14,0,0,0,0,0,4.666666667,2,45,0,0,0,0,0,22.5,https://i.ibb.co/YN3dFnR/player.png
243,AC Voges,Australia,5,139,2,116,0,1,0,0,46.33333333,121.5509031,5,139,2,0,1,0,0,46.33333333,3,77,1,0,0,0,0,38.5,2,62,1,0,1,0,0,62,https://i.ibb.co/YN3dFnR/player.png
245,MJ Guptill,New Zealand,98,2939,10,2223,2,17,26,3,33.39772727,116.3916011,10,358,0,0,2,3,1,35.8,54,1836,5,1,13,16,2,37.46938776,44,1103,5,1,4,10,1,28.28205128,https://i.ibb.co/YN3dFnR/player.png
246,RE van der Merwe,South Africa,27,414,10,326,0,2,3,4,24.35294118,91.29515843,10,156,5,0,1,0,2,31.2,4,172,1,0,1,2,0,57.33333333,23,242,9,0,1,1,4,17.28571429,https://i.ibb.co/YN3dFnR/player.png
247,DA Warner,Australia,81,2265,10,1683,1,18,11,6,31.90140845,118.8541001,10,373,5,0,5,1,1,74.6,21,700,5,1,4,4,0,43.75,60,1565,5,0,14,7,6,28.45454545,https://i.ibb.co/YN3dFnR/player.png
248,DJ Hussey,Australia,36,756,3,636,0,3,7,4,22.90909091,96.4197595,10,134,0,0,0,1,1,13.4,9,210,1,0,0,3,0,26.25,27,546,2,0,3,4,4,21.84,https://i.ibb.co/YN3dFnR/player.png
251,RG Aga,Kenya,13,157,2,142,0,1,1,0,14.27272727,89.31707343,10,118,1,0,1,1,0,13.11111111,3,46,1,0,0,0,0,23,10,111,1,0,1,1,0,12.33333333,https://i.ibb.co/YN3dFnR/player.png
252,WTS Porterfield,Ireland,52,946,8,896,0,3,10,5,21.5,91.77033608,10,165,0,0,0,2,0,16.5,10,192,2,0,1,1,1,24,42,754,6,0,2,9,4,20.94444444,https://i.ibb.co/YN3dFnR/player.png
253,GC Wilson,Ireland,60,1070,7,1047,0,3,9,4,20.18867925,89.14241273,10,74,1,0,0,0,0,8.222222222,12,231,1,0,0,3,1,21,48,839,6,0,3,6,3,19.97619048,https://i.ibb.co/YN3dFnR/player.png
254,NJ O'Brien,Ireland,22,346,2,365,0,0,3,0,17.3,92.91773064,10,173,1,0,0,1,0,19.22222222,4,31,0,0,0,0,0,7.75,18,315,2,0,0,3,0,19.6875,https://i.ibb.co/YN3dFnR/player.png
255,AC Botha,Ireland,7,75,1,84,0,0,0,2,12.5,74.84666594,7,75,1,0,0,0,2,12.5,1,22,0,0,0,0,0,22,6,53,1,0,0,0,2,10.6,https://i.ibb.co/YN3dFnR/player.png
256,AR White,Ireland,9,103,3,102,0,0,0,0,17.16666667,95.65669811,9,103,3,0,0,0,0,17.16666667,1,1,0,0,0,0,0,1,8,102,3,0,0,0,0,20.4,https://i.ibb.co/YN3dFnR/player.png
257,AR Cusack,Ireland,19,224,9,173,0,1,0,2,22.4,108.7207987,10,76,6,0,0,0,2,19,4,16,2,0,0,0,1,8,15,208,7,0,1,0,1,26,https://i.ibb.co/YN3dFnR/player.png
258,KJ O'Brien,Ireland,79,1540,10,1175,1,2,20,8,22.31884058,112.2581356,10,250,0,0,0,4,0,25,16,235,3,0,0,4,2,18.07692308,63,1305,7,1,2,16,6,23.30357143,https://i.ibb.co/YN3dFnR/player.png
259,DT Johnston,Ireland,14,211,4,162,0,1,1,1,21.1,110.2727373,10,180,3,0,1,1,0,25.71428571,2,15,1,0,0,0,0,15,12,196,3,0,1,1,1,21.77777778,https://i.ibb.co/YN3dFnR/player.png
260,NT Broom,New Zealand,7,73,1,68,0,0,1,0,12.16666667,99.76321298,7,73,1,0,0,1,0,12.16666667,2,11,0,0,0,0,0,5.5,5,62,1,0,0,1,0,15.5,https://i.ibb.co/YN3dFnR/player.png
262,MC Henriques,Australia,11,220,4,164,0,2,1,0,31.42857143,120.0027107,10,219,4,0,2,1,0,36.5,7,137,3,0,1,1,0,34.25,4,83,1,0,1,0,0,27.66666667,https://i.ibb.co/YN3dFnR/player.png
264,GD Elliott,New Zealand,15,171,7,159,0,0,0,0,21.375,108.6736285,10,116,6,0,0,0,0,29,5,51,2,0,0,0,0,17,10,120,5,0,0,0,0,24,https://i.ibb.co/YN3dFnR/player.png
265,SE Marsh,Australia,15,255,2,254,0,0,1,2,19.61538462,83.34096591,10,198,2,0,0,1,1,24.75,6,94,1,0,0,1,1,18.8,9,161,1,0,0,0,1,20.125,https://i.ibb.co/YN3dFnR/player.png
266,L Ronchi,Australia,25,359,5,263,0,1,5,5,17.95,104.6488237,10,51,2,0,0,0,4,6.375,7,111,2,0,1,1,3,22.2,18,248,3,0,0,4,2,16.53333333,https://i.ibb.co/YN3dFnR/player.png
267,XM Marshall,West Indies,13,183,0,195,0,0,2,2,14.07692308,77.01607509,10,109,0,0,0,1,2,10.9,1,36,0,0,0,1,0,36,12,147,0,0,0,1,2,12.25,https://i.ibb.co/YN3dFnR/player.png
272,KA Pollard,West Indies,65,1277,12,972,0,5,10,2,24.09433962,123.4331712,10,335,1,0,2,4,1,37.22222222,24,452,3,0,2,4,2,21.52380952,41,825,9,0,3,6,0,25.78125,https://i.ibb.co/YN3dFnR/player.png
273,SJ Benn,West Indies,7,37,4,42,0,0,0,2,12.33333333,100.0992063,7,37,4,0,0,0,2,12.33333333,3,19,1,0,0,0,0,9.5,4,18,3,0,0,0,2,18,https://i.ibb.co/YN3dFnR/player.png
277,FH Edwards,West Indies,5,11,4,11,0,0,0,1,11,75,5,11,4,0,0,0,1,11,2,1,1,0,0,0,1,1,3,10,3,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
279,ML Udawatte,Sri Lanka,7,71,0,75,0,0,0,2,10.14285714,70.49339549,7,71,0,0,0,0,2,10.14285714,2,11,0,0,0,0,1,5.5,5,60,0,0,0,0,1,12,https://i.ibb.co/YN3dFnR/player.png
284,SW Tait,Australia,6,11,3,15,0,0,0,1,3.666666667,72.22222222,6,11,3,0,0,0,1,3.666666667,3,3,2,0,0,0,0,3,3,8,1,0,0,0,1,4,https://i.ibb.co/YN3dFnR/player.png
288,Raqibul Hasan,Bangladesh,5,51,0,63,0,0,0,0,10.2,72.93040293,5,51,0,0,0,0,0,10.2,0,31,1,0,0,0,0,13,5,51,0,0,0,0,0,10.2,https://i.ibb.co/YN3dFnR/player.png
289,Naeem Islam,Bangladesh,10,130,1,119,0,0,0,0,14.44444444,104.2169372,10,130,1,0,0,0,0,14.44444444,3,31,0,0,0,0,0,10.33333333,7,99,1,0,0,0,0,16.5,https://i.ibb.co/YN3dFnR/player.png
291,KJ Coetzer,Scotland,46,1196,1,950,0,6,15,3,26.57777778,112.5011804,10,273,0,0,2,2,1,27.3,2,32,0,0,0,1,0,16,44,1164,1,0,6,14,3,27.06976744,https://i.ibb.co/YN3dFnR/player.png
293,RD Berrington,Scotland,42,849,9,698,0,2,8,5,25.72727273,99.52466132,10,233,2,0,0,2,0,29.125,2,23,0,0,0,0,0,11.5,40,826,9,0,2,8,5,26.64516129,https://i.ibb.co/YN3dFnR/player.png
295,ES Szwarczynski,Netherlands,9,141,2,160,0,0,1,0,20.14285714,83.11728395,9,141,2,0,0,1,0,20.14285714,2,3,1,0,0,0,0,3,7,138,1,0,0,1,0,23,https://i.ibb.co/YN3dFnR/player.png
296,TN de Grooth,Netherlands,10,139,4,135,0,0,1,0,23.16666667,90.51792556,10,139,4,0,0,1,0,23.16666667,2,29,0,0,0,0,0,14.5,8,110,4,0,0,1,0,27.5,https://i.ibb.co/YN3dFnR/player.png
297,Mudassar Bukhari,Netherlands,21,143,7,141,0,0,0,2,10.21428571,90.23998488,10,60,4,0,0,0,1,10,3,20,0,0,0,0,0,6.666666667,18,123,7,0,0,0,2,11.18181818,https://i.ibb.co/YN3dFnR/player.png
298,RN ten Doeschate,Netherlands,19,452,10,346,0,2,5,1,50.22222222,113.0860629,10,233,4,0,2,2,1,38.83333333,0,31,1,0,0,0,0,13,19,452,10,0,2,5,1,50.22222222,https://i.ibb.co/YN3dFnR/player.png
299,DLS van Bunge,Netherlands,8,64,2,66,0,0,0,2,10.66666667,70.53355763,8,64,2,0,0,0,2,10.66666667,0,31,1,0,0,0,0,13,8,64,2,0,0,0,2,10.66666667,https://i.ibb.co/YN3dFnR/player.png
300,PW Borren,Netherlands,32,539,6,420,0,1,7,2,20.73076923,113.0803424,10,233,3,0,1,3,1,33.28571429,3,47,0,0,0,0,0,15.66666667,29,492,6,0,1,7,2,21.39130435,https://i.ibb.co/YN3dFnR/player.png
308,RJ Trott,Bermuda,7,30,3,60,0,0,0,3,7.5,36.91062632,7,30,3,0,0,0,3,7.5,1,5,1,0,0,0,0,0,6,25,2,0,0,0,3,6.25,https://i.ibb.co/YN3dFnR/player.png
312,KMDN Kulasekara,Sri Lanka,29,196,8,184,0,0,1,5,9.333333333,79.85482908,10,67,3,0,0,0,2,9.571428571,11,68,3,0,0,0,1,8.5,18,128,5,0,0,1,4,9.846153846,https://i.ibb.co/YN3dFnR/player.png
313,RS Bopara,England,35,711,9,619,0,3,8,0,27.34615385,100.2952656,10,199,4,0,0,2,0,33.16666667,18,412,4,0,2,5,0,29.42857143,17,299,5,0,1,3,0,24.91666667,https://i.ibb.co/YN3dFnR/player.png
314,SM Davies,England,5,102,0,83,0,0,1,0,20.4,141.5934066,5,102,0,0,0,1,0,20.4,2,42,0,0,0,1,0,21,3,60,0,0,0,0,0,20,https://i.ibb.co/YN3dFnR/player.png
320,Ahmed Shehzad,Pakistan,59,1471,3,1326,1,7,11,2,26.26785714,98.75372166,10,299,1,0,1,2,0,33.22222222,7,261,1,0,2,2,0,43.5,52,1210,2,1,5,9,2,24.2,https://i.ibb.co/YN3dFnR/player.png
321,AJ Redmond,New Zealand,6,126,0,84,0,1,0,0,21,121.7887668,6,126,0,0,1,0,0,21,0,31,1,0,0,0,0,13,6,126,0,0,1,0,0,21,https://i.ibb.co/YN3dFnR/player.png
322,JF Mooney,Ireland,19,202,7,194,0,0,1,0,16.83333333,102.4753755,10,80,4,0,0,0,0,13.33333333,4,28,1,0,0,0,0,9.333333333,15,174,6,0,0,1,0,19.33333333,https://i.ibb.co/YN3dFnR/player.png
326,AN Kervezee,Netherlands,8,245,1,226,0,2,2,0,35,90.97071241,8,245,1,0,2,2,0,35,0,31,1,0,0,0,0,13,8,245,1,0,2,2,0,35,https://i.ibb.co/YN3dFnR/player.png
327,B Zuiderent,Netherlands,5,85,1,103,0,0,1,0,21.25,77.21212121,5,85,1,0,0,1,0,21.25,0,31,1,0,0,0,0,13,5,85,1,0,0,1,0,21.25,https://i.ibb.co/YN3dFnR/player.png
331,PM Seelaar,Netherlands,35,436,11,409,0,1,2,0,18.16666667,88.84747892,10,106,2,0,0,0,0,13.25,10,169,6,0,0,2,0,42.25,25,267,5,0,1,0,0,13.35,https://i.ibb.co/YN3dFnR/player.png
332,AD Mathews,Sri Lanka,63,1148,17,1002,0,5,9,2,24.95652174,112.4382028,10,155,1,0,1,1,1,17.22222222,22,292,4,0,0,3,1,16.22222222,41,856,13,0,5,6,1,30.57142857,https://i.ibb.co/YN3dFnR/player.png
333,Shahzaib Hasan,Pakistan,10,116,0,133,0,0,1,3,11.6,60.06420361,10,116,0,0,0,1,3,11.6,0,31,1,0,0,0,0,13,10,116,0,0,0,1,3,11.6,https://i.ibb.co/YN3dFnR/player.png
334,JS Foster,England,5,37,2,32,0,0,0,0,12.33333333,105.6666667,5,37,2,0,0,0,0,12.33333333,5,37,2,0,0,0,0,12.33333333,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
338,CS MacLeod,Scotland,40,843,8,751,0,5,7,4,26.34375,97.70331853,10,318,0,0,2,3,1,31.8,2,37,0,0,0,0,0,18.5,38,806,8,0,5,7,4,26.86666667,https://i.ibb.co/YN3dFnR/player.png
339,AU Rashid,England,16,56,7,73,0,0,0,0,6.222222222,90.31171679,10,32,4,0,0,0,0,5.333333333,6,25,4,0,0,0,0,12.5,10,31,3,0,0,0,0,4.428571429,https://i.ibb.co/YN3dFnR/player.png
341,BAW Mendis,Sri Lanka,6,8,3,18,0,0,0,2,2.666666667,84.04761905,6,8,3,0,0,0,2,2.666666667,3,1,2,0,0,0,2,1,3,7,1,0,0,0,0,3.5,https://i.ibb.co/YN3dFnR/player.png
342,Umar Akmal,Pakistan,79,1690,16,1405,0,8,15,10,26.82539683,100.2546858,10,181,2,0,1,2,3,22.625,4,34,0,0,0,1,2,8.5,75,1656,16,0,8,14,8,28.06779661,https://i.ibb.co/YN3dFnR/player.png
343,JL Denly,England,12,125,2,119,0,0,1,2,12.5,72.94946502,10,125,2,0,0,1,0,15.625,3,49,2,0,0,0,1,49,9,76,0,0,0,1,1,8.444444444,https://i.ibb.co/YN3dFnR/player.png
346,Rubel Hossain,Bangladesh,12,20,9,36,0,0,0,4,6.666666667,52.22222222,10,12,7,0,0,0,3,4,2,0,1,0,0,0,2,0,10,20,8,0,0,0,2,10,https://i.ibb.co/YN3dFnR/player.png
351,I Udana,Sri Lanka,20,230,8,164,0,1,1,2,19.16666667,119.2623626,10,177,3,0,1,1,0,25.28571429,9,67,5,0,0,0,0,16.75,11,163,3,0,1,1,2,20.375,https://i.ibb.co/YN3dFnR/player.png
352,Mohammad Amir,Pakistan,12,59,4,74,0,0,0,1,7.375,72.25931476,10,55,4,0,0,0,1,9.166666667,2,6,1,0,0,0,0,6,10,53,3,0,0,0,1,7.571428571,https://i.ibb.co/YN3dFnR/player.png
354,PR Stirling,Ireland,71,2039,6,1475,0,18,6,8,31.36923077,110.1300987,10,318,1,0,3,0,1,35.33333333,11,199,1,0,1,1,2,19.9,60,1840,5,0,17,5,6,33.45454545,https://i.ibb.co/YN3dFnR/player.png
355,WB Rankin,Ireland,15,64,9,78,0,0,0,4,10.66666667,67.74928775,10,35,5,0,0,0,3,7,3,22,1,0,0,0,0,11,12,42,8,0,0,0,4,10.5,https://i.ibb.co/YN3dFnR/player.png
357,Karim Sadiq,Afghanistan,31,442,3,416,0,1,4,4,15.78571429,89.31051232,10,178,1,0,1,0,2,19.77777778,0,31,1,0,0,0,0,13,31,442,3,0,1,4,4,15.78571429,https://i.ibb.co/YN3dFnR/player.png
358,Nawroz Mangal,Afghanistan,29,453,3,420,0,2,2,4,17.42307692,88.22135214,10,222,2,0,2,1,2,27.75,0,31,1,0,0,0,0,13,29,453,3,0,2,2,4,17.42307692,https://i.ibb.co/YN3dFnR/player.png
